count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
46, 23000, -0.496, -5.134, -0.010, 
46, 23000,  2.527, -3.816,  0.399, 
46, 23000,  7.324,  0.524,  0.510, 
46, 23000,  3.460,  5.809,  0.349, 
46, 23000,  0.738,  1.681, -0.175, 
46, 23000,  0.486, -4.746, -0.010, 
46, 23000,  2.848, -3.719, -0.267, 

47, 23500,  0.565, -2.174,  0.063, 
47, 23500,  3.381, -3.439,  0.133, 
47, 23500,  0.741,  1.654,  0.090, 
47, 23500, -0.304, -5.103,  0.320, 
47, 23500,  2.538, -3.821,  0.401, 
47, 23500,  7.374,  0.471,  0.378, 
47, 23500,  3.724,  5.288,  0.556, 
47, 23500,  2.955, -3.750, -0.009, 
47, 23500,  4.379, -2.863, -0.098, 
47, 23500,  7.145,  6.998,  0.614, 

48, 24000,  0.634, -2.150,  0.170, 
48, 24000,  3.409, -3.416,  0.191, 
48, 24000,  0.791,  1.638,  0.090, 
48, 24000, -0.161, -5.165,  0.401, 
48, 24000,  7.451,  0.439,  0.555, 
48, 24000,  4.142,  4.721,  0.531, 
48, 24000,  3.047, -3.763,  0.061, 
48, 24000,  0.525,  1.696,  0.148, 

49, 24500,  0.652, -2.146,  0.113, 
49, 24500,  3.714, -3.248, -0.087, 
49, 24500,  3.751,  7.415,  0.625, 
49, 24500, -0.127, -5.142,  0.364, 
49, 24500,  7.432,  0.659,  0.491, 
49, 24500,  4.526,  4.373,  0.520, 
49, 24500,  3.039, -3.605, -0.164, 
49, 24500,  0.516,  1.580,  0.137, 
49, 24500,  2.135, -4.161,  0.347, 

50, 25000,  0.689, -2.144,  0.086, 
50, 25000,  3.800, -3.181,  0.237, 
50, 25000,  3.717,  6.825, -0.015, 
50, 25000, -0.054, -5.107,  0.398, 
50, 25000,  7.436,  0.730,  0.525, 
50, 25000,  4.743,  4.143,  0.513, 
50, 25000,  3.042, -3.603, -0.164, 
50, 25000,  4.242, -2.867,  0.358, 
50, 25000,  0.587,  1.611, -0.307, 
50, 25000,  0.600,  1.612, -0.060, 
50, 25000,  3.535, -3.428,  0.183, 
50, 25000,  2.838, -3.847,  0.394, 

51, 25500,  0.706, -2.165,  0.113, 
51, 25500,  3.808, -3.174,  0.181, 
51, 25500,  4.157,  6.085,  0.090, 
51, 25500,  7.402,  0.614,  0.583, 
51, 25500,  4.237, -2.940,  0.285, 
51, 25500,  2.843, -3.890,  0.387, 
51, 25500,  2.133, -4.170,  0.335, 
51, 25500,  2.549, -4.077,  0.312, 
51, 25500,  5.221,  3.749,  0.511, 

52, 26000,  0.676, -2.168, -0.004, 
52, 26000,  3.736, -3.290, -0.245, 
52, 26000,  4.493,  5.595,  0.085, 
52, 26000,  7.400,  0.593,  0.501, 
52, 26000,  4.224, -2.904,  0.324, 
52, 26000,  2.796, -3.838,  0.361, 
52, 26000,  5.661,  3.258,  0.401, 
52, 26000,  4.545, -2.770, -0.087, 
52, 26000,  2.986, -3.736, -0.236, 
52, 26000,  1.509, -4.412, -0.084, 
52, 26000,  3.477, -3.396,  0.114, 
52, 26000,  2.041, -4.322,  0.338, 

53, 26500,  0.871, -2.513, -0.246, 
53, 26500,  3.922, -3.122, -0.233, 
53, 26500,  5.127,  4.946,  0.080, 
53, 26500,  7.666,  0.268,  0.491, 
53, 26500,  2.968, -3.736, -0.232, 
53, 26500,  2.090, -4.221,  0.268, 
53, 26500,  2.610, -3.821,  0.354, 
53, 26500,  3.398, -3.402,  0.109, 
53, 26500,  1.521, -4.372, -0.009, 

54, 27000,  5.564,  4.575,  0.078, 
54, 27000,  2.406, -4.142,  0.258, 
54, 27000,  3.367, -3.440,  0.199, 
54, 27000,  1.683, -4.341, -0.009, 
54, 27000,  3.906, -2.956,  0.051, 
54, 27000,  4.466, -2.821,  0.054, 
54, 27000,  2.078, -4.210,  0.298, 
54, 27000,  3.037, -3.680, -0.224, 

55, 27500,  5.763,  4.317,  0.357, 
55, 27500,  3.655, -3.312,  0.316, 
55, 27500,  2.434, -4.020,  0.283, 
55, 27500,  4.272, -2.938,  0.236, 
55, 27500,  7.190,  2.058,  0.403, 
55, 27500,  1.547, -4.357, -0.009, 
55, 27500,  3.974, -3.169,  0.101, 
55, 27500,  2.055, -4.227,  0.322, 

